ID,item_cnt_month
20207,0.0576596040310567
20208,0.0
20209,0.05696937965715053
20210,0.0
20211,0.0
20212,0.0
20213,0.0
20214,0.0
20215,0.0
20216,0.0
20217,0.0
20218,0.0
20219,0.0
20220,0.0
20221,0.0
20222,0.0
20223,0.0
20224,0.0
20225,0.0
20226,0.06656790673207082
20227,0.0673921363562215
20228,0.0
20229,0.003333333333333333
20230,0.30130713730713704
20231,0.06746702675823779
20232,0.0
20233,0.0
20234,0.0
20235,0.051831105667638176
20236,0.03125043394608611
20237,0.06088540364789188
20238,0.0
20239,0.0
20240,0.04387236410670587
20241,0.02
20242,0.0
20243,0.0
20244,0.0
20245,0.0
20246,0.0
20247,0.0
20248,0.0
20249,0.0
20250,0.0
20251,0.0
20252,0.0
20253,0.0
20254,0.0
20255,0.0
20256,0.0
20257,0.0
20258,0.0
20259,0.0
20260,0.0
20261,0.0
20262,0.0
20263,0.0
20264,0.0
20265,0.13
20266,0.0
20267,0.0
20268,0.1737436300369737
20269,0.07264268716992166
20270,0.0
20271,0.0
20272,0.0
20273,0.0
20274,0.0
20275,0.0
20276,0.0
20277,0.0
20278,0.0
20279,0.0
20280,0.0
20281,0.0
20282,0.0
20283,0.0
20284,0.0
20285,0.0
20286,0.0
20287,0.0
20288,0.0
20289,0.0
20290,0.0
20291,0.0
20292,0.0
20293,0.0
20294,0.0
20295,0.0
20296,0.0
20297,0.0
20298,0.0
20299,0.3385595238095238
20300,0.0
20301,0.003333333333333333
20302,0.0
20303,0.0
20304,0.0
20305,0.0
20306,0.26
20307,0.0
20308,0.0
20309,0.0
20310,0.0
20311,0.0
20312,0.0
20313,0.0
20314,0.0
20315,0.0
20316,0.015036031778678835
20317,0.0
20318,0.08519469950638343
20319,0.047929581884885594
20320,0.0
20321,0.0
20322,0.0
20323,0.08
20324,0.0
20325,0.0
20326,0.0
20327,0.0
20328,0.06219589023620519
20329,0.0
20330,0.0
20331,0.0
20332,0.06544406313089847
20333,0.0
20334,0.0
20335,0.0
20336,0.049385521371784646
20337,0.0
20338,0.0
20339,0.0
20340,0.0
20341,0.04333333333333333
20342,0.0
20343,0.0
20344,0.0
20345,0.0
20346,0.0
20347,0.06167005044132517
20348,0.0
20349,0.06020661175769534
20350,0.0
20351,0.0722835497835498
20352,0.17060650460650456
20353,0.09824675324675324
20354,0.0
20355,0.0
20356,0.0
20357,0.0
20358,0.02146053946053946
20359,1.5
20360,0.0628347978990394
20361,0.0
20362,0.0
20363,0.0
20364,0.0
20365,0.0
20366,0.0
20367,0.0
20368,0.0
20369,0.3916666666666667
20370,0.0
20371,0.0
20372,0.06698858309732916
20373,0.0
20374,0.03463582659170895
20375,0.0
20376,0.0
20377,0.08947565927364685
20378,0.0
20379,0.004
20380,0.0
20381,0.0
20382,0.050997619093190456
20383,0.0
20384,0.0
20385,0.0
20386,0.08
20387,0.0
20388,0.0
20389,0.0
20390,0.1655763941940412
20391,0.2141834123071706
20392,0.3
20393,0.0
20394,0.0
20395,0.07083127055263275
20396,0.0
20397,0.03
20398,0.0
20399,0.17789148467631438
20400,0.81
20401,0.0
20402,2.57
20403,1.7
20404,0.0
20405,0.55
20406,0.24
20407,0.0
20408,0.6516909045546818
20409,1.9
20410,2.92
20411,0.8
20412,0.0
20413,0.59
20414,3.27
20415,2.07
20416,0.0
20417,0.0
20418,1.63
20419,1.1887127366097952
20420,0.0
20421,0.0
20422,1.25
20423,0.52
20424,1.01
20425,0.32
20426,0.0
20427,0.08476190476190476
20428,0.97
20429,4.75
20430,0.66
20431,0.0
20432,0.66
20433,1.04
20434,0.14096548626811783
20435,0.0
20436,0.06281439406639634
20437,1.42
20438,0.05702401021017531
20439,0.11316666666666667
20440,0.0
20441,1.53
20442,2.22
20443,3.66
20444,0.1
20445,0.0
20446,0.0
20447,0.12952187838437548
20448,1.15
20449,0.95
20450,0.055533186338954474
20451,0.15
20452,1.175
20453,1.26
20454,3.68
20455,3.09
20456,3.71
20457,3.51
20458,3.38
20459,3.35
20460,2.93
20461,0.98
20462,0.6
20463,0.3587011431550905
20464,0.0
20465,0.0
20466,0.96
20467,0.07067466619208104
20468,0.45
20469,0.01318864468864469
20470,0.0
20471,2.04
20472,1.0268333333333333
20473,0.64
20474,0.0
20475,0.0
20476,0.06065635319497211
20477,0.0
20478,1.04
20479,0.97
20480,1.5
20481,2.38
20482,2.1
20483,0.99
20484,0.86
20485,0.7
20486,1.28
20487,0.0
20488,2.43
20489,0.85
20490,0.77
20491,0.49
20492,1.5
20493,0.140961573508602
20494,1.7
20495,0.0
20496,0.21156978997132447
20497,0.6387600732600732
20498,0.64
20499,1.32
20500,0.96
20501,0.65
20502,0.38
20503,0.89
20504,0.27
20505,0.0
20506,0.0
20507,0.45
20508,0.16319610015433436
20509,0.0
20510,1.06
20511,0.0
20512,0.0
20513,0.0
20514,0.4962726244343891
20515,1.07
20516,0.0
20517,0.05
20518,2.21
20519,0.25666666666666665
20520,0.855
20521,0.22283333333333336
20522,1.26
20523,0.21
20524,0.11
20525,0.23
20526,1.2
20527,0.05758260135155074
20528,0.0
20529,0.0
20530,0.18
20531,0.0
20532,2.07
20533,6.87
20534,0.08814405039405036
20535,0.0
20536,0.4475
20537,1.19
20538,0.41
20539,0.0
20540,0.22
20541,0.61
20542,0.008301767676767676
20543,0.22
20544,0.0
20545,0.0
20546,0.0
20547,0.0674996767508377
20548,0.0
20549,0.0
20550,0.0
20551,0.0
20552,7.35
20553,0.56
20554,0.02
20555,0.32963435821593046
20556,0.08
20557,0.06516303233678718
20558,0.0
20559,0.06
20560,0.0
20561,0.6
20562,0.0
20563,0.53
20564,0.06819152973602428
20565,0.0
20566,0.0
20567,0.0
20568,0.0
20569,0.0
20570,0.05
20571,0.25
20572,0.0
20573,3.44
20574,1.65
20575,1.78
20576,1.15
20577,0.0
20578,0.1776844213577959
20579,0.0
20580,0.56
20581,0.15960517831841348
20582,0.0
20583,0.0
20584,0.0
20585,0.0
20586,0.6230769230769231
20587,0.0
20588,0.0
20589,0.0
20590,0.89
20591,0.9652373426367233
20592,0.0
20593,0.06861801093269662
20594,0.64
20595,0.10010241800682974
20596,0.63
20597,3.57
20598,2.09
20599,0.0
20600,0.0
20601,0.0
20602,0.61
20603,1.1
20604,0.65
20605,0.0
20606,0.0
20607,0.0
20608,1.84
20609,0.32351739926739925
20610,0.45217449827434353
20611,0.0
20612,0.0
20613,0.0
20614,0.022469315170553564
20615,0.37088095238095237
20616,0.4855833333333333
20617,0.0375
20618,1.05
20619,1.5
20620,0.47313821571445436
20621,0.0
20622,0.0
20623,1.03
20624,1.25
20625,0.77
20626,0.39969047619047615
20627,0.038119523407449105
20628,0.03334763129189701
20629,0.0
20630,0.0
20631,1.32
20632,0.27
20633,0.22
20634,0.0
20635,0.33333333333333326
20636,0.63
20637,1.46
20638,0.0
20639,0.9007456726280253
20640,0.08617647058823528
20641,0.0
20642,0.0
20643,0.0
20644,0.0
20645,0.3412222222222222
20646,2.43
20647,0.76
20648,0.88
20649,0.13434692921457614
20650,1.34
20651,0.25666666666666665
20652,0.72
20653,2.44
20654,0.1432077922077922
20655,7.04
20656,0.0
20657,0.04410256410256411
20658,0.9194999999999998
20659,0.0
20660,0.06256178227106342
20661,0.0
20662,0.0
20663,0.0
20664,0.05923341044160468
20665,1.2
20666,0.0
20667,0.05497067760726731
20668,0.0
20669,0.0
20670,2.1
20671,0.0
20672,0.0
20673,0.02
20674,7.81
20675,0.01
20676,0.0
20677,0.804
20678,0.15
20679,0.2225
20680,0.67
20681,0.0
20682,0.02
20683,0.5
20684,0.3
20685,0.18
20686,0.0
20687,0.42833333333333334
20688,0.175
20689,0.0
20690,0.27475000000000005
20691,0.68
20692,0.19
20693,0.01
20694,0.6716666666666665
20695,0.87
20696,0.04974464137937015
20697,0.66
20698,0.0
20699,0.0
20700,0.16
20701,1.26
20702,1.17
20703,0.0
20704,0.93
20705,0.0
20706,0.58
20707,0.0
20708,0.0
20709,0.0
20710,0.0
20711,0.0
20712,0.74
20713,0.4558333333333333
20714,0.32004297829158174
20715,0.0
20716,0.06319814660694938
20717,0.94
20718,0.05028241091553784
20719,0.5227149321266968
20720,0.0
20721,0.0
20722,0.0
20723,0.03083333333333333
20724,0.0
20725,0.0
20726,0.06384519445285025
20727,0.0
20728,0.0
20729,0.02
20730,0.0
20731,0.0
20732,0.0
20733,0.0
20734,0.14
20735,0.395
20736,0.0
20737,0.56
20738,0.7475
20739,0.040277762524974454
20740,0.0015458937198067632
20741,0.25
20742,0.0
20743,0.0
20744,0.0
20745,0.0
20746,4.31
20747,1.7
20748,0.13638519146906547
20749,0.0
20750,0.0
20751,0.09622710622710624
20752,0.16097422022422023
20753,0.8
20754,0.09
20755,0.0
20756,0.52
20757,2.91
20758,0.0
20759,0.99
20760,2.29
20761,1.59
20762,1.17
20763,0.09033333333333332
20764,2.31
20765,0.88
20766,0.0
20767,0.0
20768,0.17
20769,0.03
20770,0.0
20771,0.0
20772,0.0
20773,0.06
20774,1.67
20775,1.7
20776,0.242
20777,0.0
20778,0.02
20779,0.09
20780,2.8
20781,0.02
20782,0.0
20783,0.27
20784,0.42
20785,0.2866666666666667
20786,2.2
20787,0.4
20788,0.0
20789,0.0
20790,0.0
20791,0.0
20792,0.21072908618729044
20793,1.56
20794,0.0
20795,0.0
20796,1.98
20797,2.34
20798,0.11
20799,1.54
20800,0.0
20801,0.0
20802,1.36
20803,2.93
20804,1.19
20805,0.48
20806,0.21916666666666668
20807,0.3275101018262782
20808,0.02
20809,0.0
20810,0.0
20811,2.95
20812,1.36
20813,0.84
20814,0.01
20815,2.22
20816,0.0
20817,0.0
20818,0.0
20819,0.0
20820,0.015
20821,0.0
20822,0.97
20823,0.32
20824,0.55
20825,0.41
20826,0.0
20827,0.0
20828,0.15988906965067953
20829,0.76
20830,0.57
20831,0.68
20832,0.0
20833,0.0964092145825488
20834,0.51
20835,1.18
20836,0.0
20837,0.84
20838,0.12930486099030314
20839,0.0
20840,0.6591870188634894
20841,0.4833333333333333
20842,1.05
20843,0.3643655723361604
20844,0.75
20845,0.98
20846,1.07
20847,0.14277647058823528
20848,0.08
20849,0.77
20850,0.19
20851,0.31
20852,1.68
20853,0.27986651831140996
20854,0.74
20855,0.0657634668667109
20856,0.96
20857,0.0
20858,1.9
20859,2.85
20860,1.49
20861,0.02
20862,0.0
20863,0.09802750027750026
20864,0.33
20865,0.0
20866,0.0
20867,0.0
20868,0.0
20869,0.8
20870,0.0
20871,0.89
20872,0.0
20873,0.0
20874,0.0
20875,0.0
20876,0.0
20877,0.74
20878,0.0
20879,0.24
20880,0.0
20881,0.0
20882,0.06529834312574248
20883,0.9649999999999999
20884,0.15
20885,0.1383333333333333
20886,0.91
20887,0.23
20888,0.1
20889,1.35
20890,0.58
20891,0.0
20892,0.26
20893,0.0
20894,0.06587945801163932
20895,0.0
20896,0.0
20897,0.0
20898,4.35
20899,0.0
20900,0.0
20901,0.75
20902,0.8
20903,0.0
20904,0.3711885946870467
20905,2.43
20906,1.06
20907,0.0
20908,4.06
20909,1.27
20910,0.06808261893764984
20911,0.17008976481035298
20912,0.054338230266689685
20913,0.0
20914,0.17
20915,0.0
20916,0.0
20917,1.48
20918,1.65
20919,1.3
20920,1.55
20921,0.3623904274024984
20922,0.52
20923,2.24
20924,0.12705456427929165
20925,0.82
20926,0.0
20927,0.0
20928,0.0
20929,0.003205128205128205
20930,0.0
20931,0.59
20932,0.000588235294117647
20933,0.00041666666666666664
20934,0.0
20935,0.0
20936,0.0
20937,0.1649954290874468
20938,0.81
20939,0.0
20940,1.55
20941,0.0
20942,0.3820192307692308
20943,0.6303086638164036
20944,0.14
20945,0.10501430775966375
20946,0.09
20947,0.26
20948,0.62
20949,0.44
20950,0.0
20951,0.74
20952,0.81
20953,1.22
20954,0.0
20955,0.0
20956,0.0
20957,0.42726190476190473
20958,0.0
20959,0.7
20960,0.250375438287203
20961,0.5425
20962,0.0
20963,0.0
20964,0.0
20965,0.0
20966,0.0005
20967,0.0
20968,1.55
20969,0.46666666666666673
20970,0.0
20971,0.0
20972,0.23
20973,0.0
20974,0.0
20975,0.0
20976,0.0
20977,0.0
20978,0.0
20979,0.1380573479306822
20980,0.0
20981,0.0
20982,0.0
20983,0.0
20984,0.2873050318835082
20985,0.0641533359093416
20986,0.0
20987,1.53
20988,0.53
20989,0.7
20990,0.49
20991,1.1133333333333333
20992,3.72
20993,1.13
20994,0.16
20995,0.01
20996,0.09
20997,0.0
20998,0.25
20999,0.0
21000,0.59
21001,2.39
21002,0.05657409884390297
21003,0.07965653790653791
21004,0.02
21005,0.0
21006,0.0
21007,0.0
21008,0.16893550893550896
21009,0.53
21010,0.1947666757462316
21011,0.92
21012,0.0
21013,0.0
21014,0.0
21015,3.53
21016,0.0
21017,1.03
21018,0.59
21019,0.43
21020,1.12
21021,0.0
21022,1.49
21023,1.0612376373626373
21024,0.0
21025,0.0
21026,0.0
21027,0.0
21028,0.0
21029,0.0
21030,0.0
21031,0.0
21032,0.49
21033,0.73
21034,0.55
21035,0.755
21036,0.0
21037,0.35666666666666663
21038,0.002105263157894737
21039,0.14304212454212453
21040,0.35
21041,0.17160330531592813
21042,0.054392629417814475
21043,0.08
21044,0.0
21045,0.0
21046,0.0
21047,0.0
21048,0.043568755556822575
21049,1.09
21050,0.05081879015028832
21051,1.34
21052,0.1
21053,0.0
21054,0.65
21055,1.0057692307692307
21056,1.38
21057,0.06471760669670884
21058,0.0
21059,0.11392098296477748
21060,0.44
21061,0.0
21062,0.0
21063,0.7093593073593073
21064,0.15070628348259926
21065,0.4775
21066,0.0
21067,0.0
21068,0.0
21069,0.57
21070,0.0
21071,0.16058823529411764
21072,0.2897689059306707
21073,0.48
21074,0.0
21075,0.2816666666666666
21076,1.47
21077,0.53
21078,0.0
21079,0.39
21080,0.0
21081,0.07
21082,1.6
21083,0.0
21084,0.0
21085,0.0
21086,1.0
21087,0.94
21088,0.0
21089,0.0
21090,0.4225
21091,0.0
21092,0.05509523809523811
21093,0.0909339627950309
21094,0.0
21095,0.10647893038334214
21096,0.0
21097,0.0
21098,0.0
21099,0.23
21100,0.0
21101,0.0
21102,0.0
21103,0.0
21104,0.0
21105,0.0
21106,0.0
21107,0.0
21108,0.0
21109,1.73
21110,0.76
21111,0.22666666666666668
21112,0.14333333333333334
21113,1.33
21114,0.0
21115,0.21
21116,0.0
21117,0.6875
21118,0.0
21119,0.0
21120,0.04
21121,0.3036904761904762
21122,0.32
21123,0.5409285714285714
21124,0.01
21125,0.10400000000000001
21126,0.06002196261642033
21127,0.0
21128,0.0
21129,0.0
21130,0.0017692307692307693
21131,0.0
21132,0.53
21133,0.0
21134,0.0
21135,0.005
21136,0.0
21137,0.10333333333333332
21138,0.0
21139,0.002361111111111111
21140,0.0
21141,0.0
21142,0.0
21143,0.0
21144,0.0
21145,0.78
21146,0.24166666666666664
21147,0.275
21148,0.0
21149,0.0
21150,0.1482338494838494
21151,0.0
21152,0.6421666666666667
21153,0.22
21154,2.47
21155,0.0
21156,0.08
21157,0.0
21158,0.028333333333333332
21159,0.1825
21160,0.47
21161,1.39
21162,0.2763888888888889
21163,0.34
21164,0.04
21165,0.0
21166,0.08278885030966399
21167,0.2235646934764581
21168,0.55
21169,0.04
21170,0.0
21171,0.0
21172,0.0
21173,0.0
21174,0.0
21175,0.0
21176,0.0
21177,0.0
21178,0.0
21179,0.06
21180,0.0
21181,0.0
21182,0.03
21183,0.03
21184,0.0
21185,0.0
21186,0.6616666666666667
21187,0.0
21188,0.0
21189,0.0
21190,0.0
21191,0.0
21192,0.0
21193,0.0
21194,0.0
21195,0.0
21196,0.0
21197,1.54
21198,0.0
21199,0.0
21200,0.0
21201,0.0
21202,0.0
21203,0.0
21204,0.0
21205,0.0
21206,0.06391808599896837
21207,0.0
21208,0.2225
21209,0.0
21210,0.155
21211,1.27
21212,0.03
21213,1.5
21214,0.0
21215,0.050816621953607234
21216,0.06
21217,0.0
21218,0.0
21219,0.0
21220,1.08
21221,0.3158333333333333
21222,0.056164253783027585
21223,0.0
21224,0.30976038654328125
21225,0.07082985654920301
21226,0.99
21227,0.0
21228,0.5675
21229,0.20511982807877283
21230,0.0
21231,0.0
21232,0.062420925362084975
21233,0.22266666666666665
21234,0.0
21235,0.14
21236,0.0
21237,0.03
21238,1.22
21239,0.0
21240,0.0
21241,0.0
21242,0.0
21243,0.0
21244,0.0
21245,0.0
21246,0.0
21247,0.0
21248,0.015
21249,0.18166228010036053
21250,0.09666666666666666
21251,0.0
21252,0.03
21253,0.0
21254,0.0
21255,0.3650555555555556
21256,0.0
21257,1.3
21258,0.0
21259,0.06522657572830542
21260,0.0011142857142857144
21261,0.0
21262,1.79
21263,0.0
21264,0.37
21265,0.66
21266,0.07584630721277645
21267,0.97
21268,0.55
21269,0.195
21270,0.07
21271,0.01
21272,0.03
21273,0.22
21274,0.11749218457644961
21275,0.2944523809523809
21276,0.0
21277,0.24
21278,0.055413124148585007
21279,0.05
21280,0.0
21281,0.0
21282,0.18794635736005363
21283,0.05166666666666666
21284,0.04
21285,0.66
21286,0.0
21287,0.0
21288,0.0
21289,0.0
21290,0.0
21291,0.8
21292,0.0
21293,0.0
21294,0.0
21295,0.0
21296,0.0
21297,0.02
21298,0.31
21299,0.0
21300,0.0
21301,4.26
21302,0.06176522386543923
21303,0.0
21304,0.54
21305,0.97
21306,2.56
21307,0.36
21308,1.49
21309,0.1
21310,0.06641936835686162
21311,0.04
21312,0.81
21313,0.7408333333333332
21314,0.0
21315,0.0
21316,0.14
21317,0.0
21318,0.49266666666666664
21319,1.08
21320,0.0
21321,1.13
21322,0.0
21323,0.08239711629959308
21324,0.3709345274608433
21325,0.37
21326,0.035
21327,0.08771032781288199
21328,0.6825
21329,0.76
21330,0.1
21331,0.31483333333333335
21332,0.0
21333,0.19416666666666668
21334,0.0
21335,0.6275
21336,0.45
21337,1.04
21338,1.0687142857142857
21339,0.08568793250952692
21340,0.0
21341,0.53
21342,0.11
21343,0.69
21344,0.33187915856547756
21345,0.0
21346,0.04672737154798088
21347,0.02
21348,0.0
21349,1.72
21350,0.2
21351,0.1468575073260595
21352,0.0
21353,0.0
21354,0.29
21355,0.0
21356,1.31
21357,0.43
21358,1.94
21359,0.0
21360,0.0
21361,0.33
21362,0.55
21363,0.0
21364,0.43
21365,0.0
21366,0.3525
21367,0.0
21368,0.0
21369,0.0
21370,0.0
21371,0.0
21372,0.06808582068310831
21373,0.17666666666666667
21374,0.0
21375,0.0
21376,0.0
21377,1.75
21378,0.9697380952380952
21379,2.18
21380,0.6
21381,0.0502627857982044
21382,0.0
21383,0.1933229545271138
21384,0.2938333333333334
21385,0.88
21386,0.0
21387,0.055
21388,0.57
21389,0.06400511628197571
21390,0.0
21391,0.0
21392,0.04511468003586725
21393,0.0
21394,0.82
21395,0.29
21396,0.06071973919426468
21397,1.19
21398,0.6373333333333333
21399,0.05793997668997669
21400,1.73
21401,0.93
21402,2.34
21403,0.78
21404,0.26
21405,0.39
21406,0.06440106647103216
21407,0.3018076923076923
21408,0.6033333333333334
21409,0.65
21410,0.0
21411,0.05604335169362428
21412,1.48
21413,1.08
21414,0.0
21415,0.0
21416,0.0
21417,0.0
21418,2.01
21419,2.25
21420,0.135
21421,0.0
21422,0.12449533799533798
21423,0.48
21424,0.7114785214785213
21425,0.0
21426,0.33
21427,0.10347214189319452
21428,0.0
21429,0.45993323343323345
21430,0.3824498556998557
21431,1.87
21432,1.41
21433,0.0
21434,0.72
21435,0.014172091923471653
21436,0.0
21437,2.01
21438,0.22333333333333336
21439,0.014857142857142857
21440,0.3375
21441,0.89
21442,0.0
21443,0.09508532167007397
21444,0.242
21445,0.05646016348221556
21446,1.06
21447,0.0
21448,0.19
21449,0.0
21450,0.0
21451,0.0
21452,0.0
21453,0.0
21454,0.0
21455,0.41
21456,0.67
21457,0.0
21458,0.0
21459,1.55
21460,0.4035833333333333
21461,0.0
21462,0.17348166457725273
21463,0.91
21464,0.75
21465,0.2080982000026117
21466,0.0
21467,0.0
21468,0.0
21469,0.0
21470,0.22
21471,0.115
21472,0.0
21473,0.53
21474,0.52
21475,0.52
21476,0.0713432618293299
21477,0.0
21478,0.0
21479,3.32
21480,0.1383929571707408
21481,0.0
21482,0.0
21483,0.64
21484,0.06101398285499628
21485,0.87
21486,0.24990408606514403
21487,0.36
21488,0.05846941906103243
21489,1.0939805641554867
21490,5.49
21491,0.0
21492,0.28
21493,0.46
21494,0.2995663429707547
21495,0.19471861471861465
21496,0.58
21497,0.76
21498,0.0
21499,0.12
21500,0.33
21501,0.59
21502,0.61
21503,0.8683333333333334
21504,0.74
21505,0.64
21506,0.0
21507,0.84
21508,0.0
21509,0.0
21510,0.48
21511,0.0
21512,0.82
21513,0.6264304685094698
21514,0.36
21515,0.24247306696571388
21516,0.0
21517,0.0
21518,0.0
21519,0.011428571428571429
21520,0.42
21521,0.04455144340847328
21522,0.0
21523,0.0
21524,0.4387511274893426
21525,0.0954581807081807
21526,0.5157142857142857
21527,0.0
21528,0.33
21529,0.0
21530,0.20972222222222225
21531,0.0
21532,0.0
21533,0.011690476190476189
21534,0.0
21535,0.0005555555555555556
21536,0.9105064935064934
21537,1.04
21538,0.1943235098235098
21539,0.12226397003035848
21540,1.77
21541,0.76
21542,0.7379764023386309
21543,0.04617206649559592
21544,0.0
21545,0.01
21546,0.02
21547,0.0
21548,0.05277122340675893
21549,0.6214285714285714
21550,0.0
21551,0.52
21552,0.0
21553,0.7083333333333333
21554,0.39
21555,0.0
21556,0.13383333333333336
21557,0.0
21558,3.67
21559,0.21959262413712874
21560,0.84
21561,0.0
21562,0.0
21563,0.0
21564,0.0
21565,0.05716942919643484
21566,0.0
21567,0.0
21568,0.28
21569,0.38
21570,0.23
21571,0.0
21572,0.0
21573,0.0
21574,0.0
21575,0.0
21576,0.0
21577,0.0719123883941995
21578,0.0
21579,0.0
21580,0.0
21581,0.058091844913435955
21582,0.0
21583,0.05
21584,0.0
21585,0.38
21586,0.0
21587,0.0
21588,0.0
21589,0.23
21590,0.1525
21591,0.0
21592,0.0
21593,0.7525954266321914
21594,0.02185714285714286
21595,0.8794160561660561
21596,0.35052917344093815
21597,0.0
21598,0.53
21599,1.65
21600,0.83
21601,0.0
21602,0.2679469641555556
21603,0.73
21604,0.0
21605,1.41
21606,1.39
21607,0.0
21608,0.6
21609,2.5823030303030303
21610,0.7
21611,0.0
21612,0.71
21613,2.07
21614,0.0
21615,0.0
21616,0.0
21617,0.57
21618,0.47
21619,0.026666666666666665
21620,0.047273020521076695
21621,0.0
21622,0.0
21623,0.0
21624,0.0007407407407407407
21625,0.0
21626,0.0
21627,0.0
21628,0.1206333778925043
21629,0.25
21630,0.0
21631,0.33
21632,0.7329057886557885
21633,0.0
21634,1.19
21635,0.0
21636,0.53
21637,0.0
21638,0.0
21639,0.0
21640,0.0
21641,0.1663144078144078
21642,0.0
21643,0.0
21644,0.35
21645,0.0
21646,0.340625
21647,0.1872916666666667
21648,0.05894769417611094
21649,0.0
21650,0.12126161026498583
21651,0.28
21652,0.2128908721996957
21653,0.0
21654,0.0
21655,0.8807936507936508
21656,1.251818181818182
21657,0.05051257582262093
21658,0.0
21659,0.0
21660,0.75
21661,0.0
21662,0.0
21663,0.0
21664,1.21
21665,0.8109999999999999
21666,0.12409722179825829
21667,0.29
21668,0.0
21669,0.0
21670,0.0
21671,0.26164916335067084
21672,0.06819697764620025
21673,0.0
21674,0.0
21675,0.09415233682725938
21676,0.0
21677,0.0
21678,0.0
21679,0.0
21680,0.0
21681,0.0
21682,0.15
21683,0.13
21684,0.09083333333333332
21685,0.005357142857142857
21686,0.0
21687,0.77
21688,0.600909090909091
21689,0.0
21690,0.0
21691,1.543127705627706
21692,0.45
21693,0.1925
21694,0.65
21695,1.01
21696,0.0
21697,0.0
21698,0.85
21699,0.0
21700,0.09
21701,0.97
21702,0.2523333333333333
21703,0.0
21704,0.93
21705,0.57
21706,0.024318181818181815
21707,0.5167582570508267
21708,0.05176997145665538
21709,0.0
21710,0.0
21711,0.0
21712,1.20875
21713,0.08
21714,0.06195200638918208
21715,0.0
21716,0.47
21717,0.0
21718,0.17
21719,0.0
21720,0.0
21721,0.0027136752136752134
21722,0.0
21723,0.0
21724,0.0
21725,0.21752067377067374
21726,0.07232104190136897
21727,0.0
21728,0.27033333333333337
21729,0.0
21730,0.0
21731,0.32
21732,0.57
21733,0.72
21734,1.07
21735,0.06185841503510769
21736,0.5
21737,0.96
21738,0.75
21739,0.56
21740,0.0
21741,0.0
21742,0.0
21743,0.05738412894295244
21744,0.0
21745,0.0
21746,0.0
21747,0.0
21748,0.0
21749,0.135
21750,0.0
21751,0.0
21752,0.0
21753,0.27
21754,0.18
21755,0.41
21756,0.0
21757,0.0
21758,0.0
21759,0.0
21760,0.0
21761,0.44666666666666666
21762,0.0
21763,0.01
21764,0.72
21765,0.05038959434115621
21766,0.0
21767,0.0
21768,0.59
21769,0.0
21770,0.0
21771,0.0
21772,0.87
21773,0.0
21774,0.0
21775,0.0
21776,0.45
21777,0.0
21778,0.1
21779,0.0
21780,0.22
21781,0.22848522800728674
21782,0.053814875976816584
21783,0.059652429051557466
21784,0.0
21785,0.4
21786,0.0
21787,0.0
21788,0.73
21789,0.0
21790,0.71
21791,0.0
21792,0.26
21793,0.8233333333333333
21794,0.0
21795,0.0
21796,0.0
21797,0.5727121212121211
21798,0.0575
21799,0.695
21800,0.0
21801,0.0
21802,0.0
21803,1.66
21804,0.0
21805,0.30070923640218633
21806,0.0
21807,0.0
21808,0.0
21809,0.0
21810,0.0
21811,0.0
21812,0.0
21813,0.3766677018633541
21814,0.0
21815,0.0
21816,0.07
21817,0.09961568007156243
21818,0.0
21819,0.0
21820,0.0
21821,0.24
21822,0.63
21823,0.0
21824,0.0
21825,0.0
21826,0.0
21827,0.04923284659769716
21828,0.02
21829,0.044394597851782534
21830,0.0
21831,0.0
21832,0.0
21833,0.0
21834,0.0
21835,0.0
21836,0.0
21837,0.0
21838,0.0
21839,0.0
21840,0.0
21841,0.0
21842,0.08631492499463961
21843,0.08
21844,0.0
21845,0.52
21846,0.0
21847,0.0
21848,0.0
21849,0.0
21850,0.0
21851,0.96
21852,0.18
21853,0.0
21854,0.05833333333333334
21855,0.0
21856,0.0
21857,0.0
21858,0.28
21859,0.0
21860,0.06867916036491883
21861,0.01
21862,0.6
21863,0.0
21864,0.0
21865,0.0
21866,0.0
21867,0.18
21868,0.69
21869,0.0
21870,0.0
21871,0.0
21872,0.23
21873,0.0
21874,0.0
21875,0.515
21876,0.0
21877,0.6
21878,0.29
21879,0.0
21880,0.03666666666666667
21881,0.38535714285714284
21882,0.0
21883,0.0
21884,0.01
21885,0.0
21886,0.65
21887,0.0451492118992119
21888,0.0
21889,0.08549903381791925
21890,0.0
21891,0.0
21892,0.0
21893,0.0
21894,0.0
21895,0.0
21896,0.06467961547620651
21897,0.8203333333333334
21898,0.7025
21899,0.0
21900,0.12323255226100828
21901,0.20665575600869712
21902,0.0
21903,0.16
21904,0.0
21905,0.0
21906,0.165
21907,0.0
21908,0.012910973084886129
21909,0.3628571428571428
21910,0.0027764705882352943
21911,0.003561076604554865
21912,0.0
21913,0.0
21914,0.0
21915,0.0
21916,0.0
21917,0.0
21918,0.0
21919,0.0016666666666666666
21920,0.0
21921,0.0
21922,0.11
21923,0.0
21924,0.18595238095238095
21925,0.0
21926,0.0
21927,0.0
21928,0.0
21929,0.0
21930,0.0
21931,0.0
21932,0.0
21933,0.0
21934,0.0
21935,0.0
21936,0.455
21937,0.0
21938,0.0
21939,0.0
21940,0.0
21941,0.0
21942,0.0
21943,0.34
21944,0.31
21945,0.0
21946,0.0
21947,0.08333333333333331
21948,0.034444444444444444
21949,0.48
